date,open,high,low,close,volume,barCount,average
20201228  04:08:30,132.7,132.7,132.7,132.7,1,1,132.7
20201228  04:08:45,132.65,132.65,132.65,132.65,1,1,132.65
20201228  04:09:00,132.65,132.65,132.65,132.65,0,0,132.65
20201228  04:09:15,132.65,132.65,132.65,132.65,0,0,132.65
20201228  04:09:30,132.65,132.65,132.65,132.65,0,0,132.65
20201228  04:09:45,132.65,132.65,132.65,132.65,0,0,132.65
20201228  04:10:00,132.65,132.65,132.65,132.65,0,0,132.65
20201228  04:10:15,132.65,132.65,132.65,132.65,0,0,132.65
20201228  04:10:30,132.65,132.65,132.65,132.65,0,0,132.65
20201228  04:10:45,132.62,132.62,132.62,132.62,1,1,132.62
20201228  04:11:00,132.62,132.62,132.62,132.62,0,0,132.62
20201228  04:11:15,132.7,132.7,132.7,132.7,1,1,132.7
20201228  04:11:30,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:11:45,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:12:00,132.7,132.7,132.66,132.66,6,3,132.681
20201228  04:12:15,132.79,132.8,132.79,132.8,6,3,132.795
20201228  04:12:30,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:12:45,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:13:00,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:13:15,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:13:30,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:13:45,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:14:00,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:14:15,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:14:30,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:14:45,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:15:00,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:15:15,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:15:30,132.8,132.8,132.8,132.8,8,1,132.8
20201228  04:15:45,132.8,132.8,132.8,132.8,1,1,132.8
20201228  04:16:00,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:16:15,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:16:30,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:16:45,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:17:00,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:17:15,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:17:30,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:17:45,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:18:00,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:18:15,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:18:30,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:18:45,132.8,132.8,132.8,132.8,0,0,132.8
20201228  04:19:00,132.86,132.86,132.86,132.86,1,1,132.86
20201228  04:19:15,132.86,132.86,132.86,132.86,0,0,132.86
20201228  04:19:30,132.85,132.85,132.85,132.85,1,1,132.85
20201228  04:19:45,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:20:00,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:20:15,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:20:30,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:20:45,132.8,132.8,132.8,132.8,2,1,132.8
20201228  04:21:00,132.83,132.83,132.83,132.83,4,2,132.83
20201228  04:21:15,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:21:30,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:21:45,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:22:00,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:22:15,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:22:30,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:22:45,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:23:00,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:23:15,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:23:30,132.83,132.83,132.83,132.83,0,0,132.83
20201228  04:23:45,132.7,132.7,132.7,132.7,1,1,132.7
20201228  04:24:00,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:24:15,132.7,132.7,132.7,132.7,2,1,132.7
20201228  04:24:30,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:24:45,132.65,132.65,132.6,132.6,7,3,132.611
20201228  04:25:00,132.6,132.6,132.6,132.6,0,0,132.6
20201228  04:25:15,132.7,132.7,132.7,132.7,6,2,132.7
20201228  04:25:30,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:25:45,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:26:00,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:26:15,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:26:30,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:26:45,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:27:00,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:27:15,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:27:30,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:27:45,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:28:00,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:28:15,132.7,132.7,132.7,132.7,0,0,132.7
20201228  04:28:30,132.85,132.85,132.85,132.85,1,1,132.85
20201228  04:28:45,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:29:00,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:29:15,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:29:30,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:29:45,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:30:00,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:30:15,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:30:30,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:30:45,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:31:00,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:31:15,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:31:30,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:31:45,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:32:00,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:32:15,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:32:30,132.85,132.85,132.85,132.85,0,0,132.85
20201228  04:32:45,132.88,132.9,132.88,132.9,7,3,132.889
20201228  04:33:00,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:33:15,132.9,132.9,132.9,132.9,1,1,132.9
20201228  04:33:30,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:33:45,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:34:00,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:34:15,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:34:30,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:34:45,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:35:00,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:35:15,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:35:30,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:35:45,132.9,132.9,132.9,132.9,1,1,132.9
20201228  04:36:00,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:36:15,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:36:30,132.93,132.93,132.93,132.93,1,1,132.93
20201228  04:36:45,132.88,132.88,132.88,132.88,1,1,132.88
20201228  04:37:00,132.88,132.88,132.88,132.88,0,0,132.88
20201228  04:37:15,132.88,132.88,132.88,132.88,0,0,132.88
20201228  04:37:30,132.88,132.88,132.88,132.88,3,2,132.88
20201228  04:37:45,132.88,132.88,132.88,132.88,0,0,132.88
20201228  04:38:00,132.88,132.88,132.88,132.88,0,0,132.88
20201228  04:38:15,132.88,132.88,132.88,132.88,0,0,132.88
20201228  04:38:30,132.93,132.93,132.9,132.9,5,2,132.91
20201228  04:38:45,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:39:00,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:39:15,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:39:30,132.89,132.89,132.89,132.89,1,1,132.89
20201228  04:39:45,132.89,132.89,132.89,132.89,0,0,132.89
20201228  04:40:00,132.89,132.89,132.89,132.89,0,0,132.89
20201228  04:40:15,132.89,132.89,132.89,132.89,0,0,132.89
20201228  04:40:30,132.86,132.89,132.86,132.89,4,3,132.882
20201228  04:40:45,132.89,132.89,132.89,132.89,1,1,132.89
20201228  04:41:00,132.84,132.84,132.84,132.84,1,1,132.84
20201228  04:41:15,132.84,132.84,132.84,132.84,0,0,132.84
20201228  04:41:30,132.86,132.86,132.86,132.86,6,2,132.86
20201228  04:41:45,132.91,132.91,132.91,132.91,2,1,132.91
20201228  04:42:00,132.91,132.91,132.91,132.91,0,0,132.91
20201228  04:42:15,132.91,132.91,132.91,132.91,0,0,132.91
20201228  04:42:30,132.91,132.91,132.91,132.91,0,0,132.91
20201228  04:42:45,132.91,132.91,132.91,132.91,0,0,132.91
20201228  04:43:00,132.91,132.91,132.91,132.91,0,0,132.91
20201228  04:43:15,132.91,132.91,132.91,132.91,0,0,132.91
20201228  04:43:30,132.91,132.91,132.91,132.91,0,0,132.91
20201228  04:43:45,132.98,132.98,132.98,132.98,1,1,132.98
20201228  04:44:00,132.99,132.99,132.99,132.99,1,1,132.99
20201228  04:44:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:44:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:44:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:45:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:45:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:45:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:45:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:46:00,132.96,132.97,132.96,132.97,4,2,132.967
20201228  04:46:15,132.97,132.97,132.97,132.97,0,0,132.97
20201228  04:46:30,132.97,132.97,132.97,132.97,0,0,132.97
20201228  04:46:45,132.97,132.97,132.97,132.97,0,0,132.97
20201228  04:47:00,132.97,132.97,132.97,132.97,0,0,132.97
20201228  04:47:15,132.93,132.93,132.9,132.9,16,7,132.908
20201228  04:47:30,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:47:45,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:48:00,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:48:15,132.9,132.9,132.9,132.9,0,0,132.9
20201228  04:48:30,132.93,132.93,132.93,132.93,2,1,132.93
20201228  04:48:45,132.93,132.93,132.93,132.93,0,0,132.93
20201228  04:49:00,132.96,132.96,132.96,132.96,1,1,132.96
20201228  04:49:15,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:49:30,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:49:45,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:50:00,133.0,133.0,133.0,133.0,6,3,133.0
20201228  04:50:15,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:50:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:50:45,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:51:00,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:51:15,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:51:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:51:45,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:52:00,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:52:15,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:52:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  04:52:45,132.99,132.99,132.99,132.99,2,1,132.99
20201228  04:53:00,132.99,133.0,132.96,132.96,6,3,132.991
20201228  04:53:15,132.96,132.96,132.96,132.96,1,1,132.96
20201228  04:53:30,132.96,132.96,132.96,132.96,6,3,132.96
20201228  04:53:45,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:54:00,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:54:15,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:54:30,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:54:45,132.96,132.96,132.96,132.96,2,1,132.96
20201228  04:55:00,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:55:15,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:55:30,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:55:45,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:56:00,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:56:15,132.96,132.96,132.96,132.96,0,0,132.96
20201228  04:56:30,132.99,132.99,132.99,132.99,1,1,132.99
20201228  04:56:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:57:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:57:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:57:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:57:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:58:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:58:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:58:30,132.99,132.99,132.99,132.99,1,1,132.99
20201228  04:58:45,132.99,132.99,132.99,132.99,2,1,132.99
20201228  04:59:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:59:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:59:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  04:59:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:00:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:00:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:00:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:00:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:01:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:01:15,133.0,133.0,133.0,133.0,1,1,133.0
20201228  05:01:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:01:45,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:02:00,132.98,132.99,132.98,132.99,8,3,132.984
20201228  05:02:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:02:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:02:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:03:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:03:15,133.0,133.0,133.0,133.0,2,2,133.0
20201228  05:03:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:03:45,133.0,133.0,133.0,133.0,2,1,133.0
20201228  05:04:00,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:04:15,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:04:30,132.95,132.95,132.95,132.95,1,1,132.95
20201228  05:04:45,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:05:00,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:05:15,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:05:30,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:05:45,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:06:00,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:06:15,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:06:30,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:06:45,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:07:00,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:07:15,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:07:30,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:07:45,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:08:00,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:08:15,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:08:30,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:08:45,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:09:00,132.95,132.95,132.95,132.95,0,0,132.95
20201228  05:09:15,132.95,133.0,132.95,133.0,27,7,132.98
20201228  05:09:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:09:45,132.98,132.98,132.98,132.98,3,1,132.98
20201228  05:10:00,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:10:15,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:10:30,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:10:45,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:11:00,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:11:15,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:11:30,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:11:45,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:12:00,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:12:15,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:12:30,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:12:45,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:13:00,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:13:15,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:13:30,132.99,132.99,132.99,132.99,1,1,132.99
20201228  05:13:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:14:00,132.99,132.99,132.98,132.98,4,2,132.982
20201228  05:14:15,132.98,132.98,132.98,132.98,1,1,132.98
20201228  05:14:30,132.98,132.99,132.98,132.99,5,5,132.986
20201228  05:14:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:15:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:15:15,132.98,132.98,132.98,132.98,1,1,132.98
20201228  05:15:30,132.98,132.98,132.98,132.98,0,0,132.98
20201228  05:15:45,132.96,132.96,132.96,132.96,1,1,132.96
20201228  05:16:00,132.96,132.96,132.96,132.96,0,0,132.96
20201228  05:16:15,132.96,132.96,132.96,132.96,0,0,132.96
20201228  05:16:30,133.0,133.0,133.0,133.0,1,1,133.0
20201228  05:16:45,133.0,133.0,133.0,133.0,3,2,133.0
20201228  05:17:00,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:17:15,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:17:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:17:45,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:18:00,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:18:15,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:18:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:18:45,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:19:00,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:19:15,133.0,133.0,133.0,133.0,1,1,133.0
20201228  05:19:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:19:45,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:20:00,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:20:15,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:20:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:20:45,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:21:00,132.99,132.99,132.99,132.99,1,1,132.99
20201228  05:21:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:21:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:21:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:22:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:22:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:22:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:22:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:23:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:23:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:23:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:23:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:24:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:24:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:24:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:24:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:25:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:25:15,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:25:30,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:25:45,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:26:00,132.99,132.99,132.99,132.99,0,0,132.99
20201228  05:26:15,133.0,133.0,133.0,133.0,4,1,133.0
20201228  05:26:30,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:26:45,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:27:00,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:27:15,133.0,133.0,133.0,133.0,0,0,133.0
20201228  05:27:30,132.98,132.98,132.95,132.95,7,6,132.963
20201228  05:27:45,132.94,132.94,132.7,132.8,35,14,132.794
20201228  05:28:00,132.73,132.74,132.73,132.74,4,4,132.735
20201228  05:28:15,132.74,132.75,132.74,132.75,4,3,132.742
20201228  05:28:30,132.74,132.74,132.74,132.74,1,1,132.74
20201228  05:28:45,132.74,132.74,132.74,132.74,0,0,132.74
20201228  05:29:00,132.7,132.7,132.7,132.7,1,1,132.7
20201228  05:29:15,132.7,132.7,132.7,132.7,0,0,132.7
20201228  05:29:30,132.67,132.67,132.67,132.67,1,1,132.67
20201228  05:29:45,132.67,132.67,132.67,132.67,0,0,132.67
20201228  05:30:00,132.67,132.67,132.67,132.67,0,0,132.67
20201228  05:30:15,132.68,132.79,132.61,132.61,27,17,132.695
20201228  05:30:30,132.58,132.61,132.58,132.61,5,2,132.604
20201228  05:30:45,132.61,132.61,132.61,132.61,0,0,132.61
20201228  05:31:00,132.58,132.59,132.58,132.59,19,7,132.587
20201228  05:31:15,132.59,132.59,132.59,132.59,0,0,132.59
20201228  05:31:30,132.59,132.59,132.59,132.59,0,0,132.59
20201228  05:31:45,132.58,132.59,132.58,132.59,5,2,132.583
20201228  05:32:00,132.59,132.59,132.59,132.59,0,0,132.59
20201228  05:32:15,132.59,132.59,132.59,132.59,0,0,132.59
20201228  05:32:30,132.59,132.59,132.59,132.59,0,0,132.59
20201228  05:32:45,132.59,132.59,132.59,132.59,4,1,132.59
20201228  05:33:00,132.57,132.58,132.57,132.58,6,2,132.575
20201228  05:33:15,132.61,132.61,132.61,132.61,1,1,132.61
20201228  05:33:30,132.61,132.61,132.61,132.61,0,0,132.61
20201228  05:33:45,132.61,132.61,132.61,132.61,0,0,132.61
20201228  05:34:00,132.61,132.61,132.61,132.61,0,0,132.61
20201228  05:34:15,132.62,132.62,132.62,132.62,1,1,132.62
20201228  05:34:30,132.62,132.62,132.62,132.62,2,1,132.62
20201228  05:34:45,132.62,132.62,132.62,132.62,0,0,132.62
20201228  05:35:00,132.62,132.62,132.62,132.62,0,0,132.62
20201228  05:35:15,132.62,132.62,132.62,132.62,0,0,132.62
20201228  05:35:30,132.62,132.62,132.62,132.62,0,0,132.62
20201228  05:35:45,132.62,132.62,132.62,132.62,0,0,132.62
20201228  05:36:00,132.68,132.68,132.68,132.68,1,1,132.68
20201228  05:36:15,132.68,132.68,132.68,132.68,0,0,132.68
20201228  05:36:30,132.68,132.68,132.68,132.68,0,0,132.68
20201228  05:36:45,132.68,132.68,132.68,132.68,0,0,132.68
20201228  05:37:00,132.68,132.68,132.68,132.68,0,0,132.68
20201228  05:37:15,132.68,132.68,132.68,132.68,0,0,132.68
20201228  05:37:30,132.68,132.68,132.68,132.68,0,0,132.68
20201228  05:37:45,132.62,132.62,132.62,132.62,4,1,132.62
20201228  05:38:00,132.62,132.62,132.62,132.62,0,0,132.62
20201228  05:38:15,132.6,132.6,132.6,132.6,2,1,132.6
20201228  05:38:30,132.6,132.6,132.6,132.6,0,0,132.6
20201228  05:38:45,132.6,132.6,132.6,132.6,0,0,132.6
20201228  05:39:00,132.6,132.6,132.6,132.6,0,0,132.6
20201228  05:39:15,132.6,132.6,132.6,132.6,0,0,132.6
20201228  05:39:30,132.6,132.6,132.6,132.6,0,0,132.6
20201228  05:39:45,132.6,132.6,132.6,132.6,0,0,132.6
20201228  05:40:00,132.88,132.88,132.88,132.88,3,1,132.88
20201228  05:40:15,132.65,132.66,132.62,132.62,9,3,132.638
20201228  05:40:30,132.62,132.62,132.62,132.62,0,0,132.62
20201228  05:40:45,132.65,132.65,132.65,132.65,3,1,132.65
20201228  05:41:00,132.65,132.65,132.65,132.65,1,1,132.65
20201228  05:41:15,132.65,132.65,132.65,132.65,0,0,132.65
20201228  05:41:30,132.66,132.66,132.66,132.66,4,1,132.66
20201228  05:41:45,132.66,132.66,132.66,132.66,0,0,132.66
20201228  05:42:00,132.65,132.65,132.65,132.65,4,1,132.65
20201228  05:42:15,132.65,132.65,132.65,132.65,0,0,132.65
